player_name,year,team,base_salary,prorated_bonus,,guaranteed_salary,capnumber,cap_percent,cash_paid
DeWayne Carter,2024,Bills,795000,226463,,,913130,0.4%,1592519
Jalin Hyatt,2024,Giants,955696,272785,,,1278481,0.5%,1005696
Adisa Isaac,2024,Ravens,795000,231915,,,1026915,0.4%,1722660
Jalen McMillan,2024,Buccaneers,795000,234641,,,1029641,0.4%,1733564
Jalyx Hunt,2024,Eagles,795000,229188,,,1024188,0.4%,1711752
Byron Young,2024,Eagles,1007669,0,,,1007669,0.4%,1007669
Ty'Ron Hopper,2024,Packers,795000,237368,,,1032368,0.4%,1744472
Kendre Miller,2024,Saints,1007014,278057,,,1285071,0.5%,1007014
Elijah Jones,2024,Cardinals,795000,238730,,,708730,0.3%,1424920
MarShawn Lloyd,2024,Packers,795000,239276,,,745387,0.3%,1463215
Tank Dell,2024,Texans,958596,284382,,,1292978,0.5%,1008596
DeAndre Carter,2024,Bears,1125000,75000,,375000,1060000,0.4%,1200000
Tykee Smith,2024,Buccaneers,795000,239003,,,1034003,0.4%,1751012
Brandon Allen,2024,49ers,1210000,300000,,400000,1960000,0.7%,1960000
Lorenzo Carter,2024,Falcons,3750000,1000000,,0,4750000,1.8%,3750000
Anthony Walker Jr.,2024,Dolphins,1210000,167500,,750000,1152500,0.4%,1377500
Josh Johnson,2024,Ravens,1210000,167500,,985000,1152500,0.5%,1377500
JuJu Smith-Schuster,2024,Chiefs,1210000,0,,0,1210000,0.5%,1210000
Dan Skipper,2024,Lions,1125000,0,,,1010000,0.4%,1150000
Ross Dwelley,2024,Falcons,1125000,95500,,0,1152500,0.4%,1292500
C.J. Goodwin,2024,Cowboys,1210000,167500,,,1152500,0.4%,1377500
Derrick Nnadi,2024,Chiefs,1125000,665000,,1125000,2000000,0.8%,2000000
Al-Quadin Muhammad,2024,Lions,1125000,0,,0,492500,0.2%,562500
Casey Kreiter,2024,Giants,1210000,167500,,985000,1152500,0.4%,1377500
Rayshawn Jenkins,2024,Seahawks,1260000,2500000,,1260000,4100000,1.6%,6520000
Aaron Brewer,2024,Cardinals,1210000,83750,,0,1152500,0.4%,1377500
Avonte Maddox,2024,Eagles,1125000,375000,,500000,2000000,0.8%,2000000
J.J. Jansen,2024,Panthers,1210000,167500,,985000,1152500,0.4%,1377500
Morgan Cox,2024,Titans,1210000,167500,,985000,1152500,0.4%,1377500
Michael Burton,2024,Broncos,1210000,0,,0,437778,0.2%,537778
Pat O'Connor,2024,Lions,1125000,0,,0,656667,0.3%,750000
Jon Weeks,2024,Texans,1210000,167500,,0,1152500,0.4%,1377500
Damontae Kazee,2024,Steelers,3000000,875000,,0,3875000,1.5%,3000000
Mike Pennel,2024,Chiefs,1210000,0,,383400,1152500,0.5%,1377500
Chris Manhertz,2024,Giants,1210000,117500,,0,1152500,0.4%,1377500
Zach Pascal,2024,Cardinals,1920000,750000,,0,2670000,1.0%,1920000
Will Clapp,2024,Bills,302400,0,,,50400,0.0%,50400
Jerome Baker,2024,Titans,2022500,0,,1235972,1695972,0.7%,1624943
Eric Saubert,2024,49ers,1210000,0,,0,985000,0.3%,1210000
Elijah Wilkinson,2024,Falcons,1210000,0,,0,1008333,0.4%,1008333
Marist Liufau,2024,Cowboys,795000,239821,,,1034821,0.4%,1754284
David Moore,2024,Panthers,1125000,0,,0,985000,0.4%,1292500
Trenton Scott,2024,Commanders,1125000,152500,,0,1532500,0.6%,1380000
Johnny Hekker,2024,Panthers,1750000,983668,,0,2733668,1.1%,1750000
Dominick Puni,2024,49ers,795000,241463,,,1036463,0.3%,1760852
Drew Sanders,2024,Broncos,1010670,292678,,,1303348,0.5%,1010670
Sydney Brown,2024,Eagles,961323,295292,,,1306615,0.5%,1011323
Hendon Hooker,2024,Lions,915000,289823,,,1299779,0.5%,1009956
Tyler Steen,2024,Eagles,961384,295534,,,1306918,0.5%,1011384
Roman Wilson,2024,Steelers,795000,249576,,,864020,0.3%,1612748
Feleipe Franks,2024,Panthers,985000,0,,0,875556,0.3%,875556
Kene Nwangwu,2024,Jets,1055000,0,,0,179723,0.1%,179723
Zak Zinter,2024,Browns,795000,247680,,,1042680,0.4%,1785720
Blake Corum,2024,Rams,795000,252957,,,1047957,0.4%,1806828
Zacch Pickens,2024,Bears,961990,297961,,,1309951,0.5%,1011990
Leki Fotu,2024,Jets,1125000,1035000,,1125000,2380000,0.9%,2200000
Liam McCullough,2024,Falcons,985000,0,,0,985000,0.4%,985000
Tip Reiman,2024,Cardinals,795000,257711,,,1052711,0.4%,1825844
Charley Hughlett,2024,Browns,1210000,173000,,0,1383000,0.5%,1210000
Jon Rhattigan,2024,Panthers,1100000,200000,,1100000,1300000,0.5%,1500000
Nik Bonitto,2024,Broncos,1232444,349889,,0,1582333,0.6%,1232444
Christian Haynes,2024,Seahawks,795000,260048,,,1055048,0.4%,1835192
James Cook,2024,Bills,1160188,355375,,0,1590563,0.6%,1160188
Matt Goncalves,2024,Colts,795000,266643,,,1061643,0.4%,1861572
Jermaine Burton,2024,Bengals,795000,263345,,,1058345,0.4%,1848380
Tyler Ott,2024,Commanders,1210000,133333,,1210000,1418333,0.5%,1685000
Delmar Glaze,2024,Raiders,795000,271507,,,1066507,0.4%,1881028
Calen Bullock,2024,Texans,795000,269909,,,1064909,0.4%,1874636
Bryan Cook,2024,Chiefs,1161558,358117,,0,1594675,0.6%,1236558
Jonah Elliss,2024,Broncos,795000,272402,,,1067402,0.4%,1884608
Trent Sieg,2024,Cowboys,1125000,167500,,985000,1152500,0.4%,1292500
Cam Taylor-Britt,2024,Bengals,1246158,377314,,0,1623472,0.6%,1246158
Bralen Trice,2024,Falcons,795000,283134,,,753134,0.3%,1602536
Cooper Beebe,2024,Cowboys,795000,284949,,,1079949,0.4%,1934796
Thomas Hennessy,2024,Jets,1210000,175000,,670000,1385000,0.5%,1210000
Isaiah Adams,2024,Cardinals,795000,291323,,,1086323,0.4%,1960292
Kiran Amegadjie,2024,Bears,795000,280331,,,1075331,0.4%,1916324
Andru Phillips,2024,Giants,795000,295171,,,1090171,0.4%,1975684
Mecole Hardman,2024,Chiefs,1125000,0,,0,855833,0.3%,970833
Trevin Wallace,2024,Panthers,795000,288606,,,1029439,0.4%,1895257
Ed Ingram,2024,Vikings,1250270,385541,,0,1635811,0.6%,1250270
Noah Igbinoghene,2024,Commanders,1125000,50000,,200000,1152500,0.4%,1292500
Jack Sanborn,2024,Bears,985000,2500,,0,987500,0.4%,985000
Sterling Shepard,2024,Buccaneers,1210000,117500,,0,883611,0.4%,1058611
Storm Norton,2024,Falcons,1125000,167500,,382500,1152500,0.4%,1292500
Dee Alford,2024,Falcons,985000,3500,,0,988500,0.4%,985000
Olamide Zaccheaus,2024,Commanders,1125000,50000,,330000,1152500,0.4%,1292500
Kareem Hunt,2024,Chiefs,1210000,0,,0,820833,0.3%,1008333
Richie Grant,2024,Falcons,3116000,843343,,0,3959341,1.5%,3116000
Luke Fortner,2024,Jaguars,1155006,295011,,0,1500017,0.6%,1205006
John FitzPatrick,2024,Packers,985000,0,,,711389,0.3%,711389
Quinton Bell,2024,Dolphins,985000,0,,0,985000,0.4%,985000
Kendall Lamm,2024,Dolphins,1310000,825000,,775000,2500000,1.0%,2460000
Trey Benson,2024,Cardinals,795000,306746,,,1101746,0.4%,2021984
Caedan Wallace,2024,Patriots,795000,303782,,,809893,0.3%,1721239
Brandon Coleman,2024,Commanders,795000,306495,,,1101495,0.4%,2020980
Malachi Corley,2024,Jets,795000,309265,,,1104265,0.4%,2032060
Junior Colson,2024,Chargers,795000,300819,,,1023597,0.4%,1926054
Marvin Mims,2024,Broncos,1025847,353388,,1025847,1379235,0.5%,1025847
Ian Thomas,2024,Panthers,1300000,2476668,,1300000,3776668,1.5%,1300000
Juice Scruggs,2024,Texans,1027232,358929,,1027232,1386161,0.5%,1027232
Marco Wilson,2024,Bengals,1200000,0,,,1176785,0.4%,760785
Troy Andersen,2024,Falcons,1259870,404741,,0,1664611,0.6%,1259870
D.J. Turner,2024,Bengals,1030002,370007,,1030002,1400009,0.5%,1030002
Brenton Strange,2024,Jaguars,1027925,361698,,1027925,1389623,0.5%,1027925
Cameron Lewis,2024,Bills,1125000,212500,,700000,1481500,0.6%,2044000
Luke Goedeke,2024,Buccaneers,1266726,418452,,0,1685178,0.7%,1266726
Nick Moore,2024,Ravens,1055000,400000,,,1455000,0.6%,1055000
Sam Williams,2024,Cowboys,1270842,502305,,0,1485717,0.6%,1059035
Wes Schweitzer,2024,Jets,1580000,300000,,500000,2028235,0.8%,1703529
Luke Schoonmaker,2024,Cowboys,1034849,389396,,1034849,1424245,0.5%,1034849
O'Cyrus Torrence,2024,Bills,1032772,381087,,1032772,1413859,0.6%,1032772
Charlie Heck,2024,49ers,1125000,0,,0,125000,0.0%,125000
Zach Wood,2024,Saints,1210000,200000,,130000,1410000,0.5%,1210000
Renardo Green,2024,49ers,795000,366795,,795000,1161795,0.4%,2262180
John Michael Schmitz,2024,Giants,1039697,408788,,1039697,1448485,0.6%,1039697
Raheem Mostert,2024,Dolphins,1210000,1650000,,1710000,3401177,1.3%,3692353
Kris Boyd,2024,Texans,1125000,325000,,,1700000,0.7%,1700000
Sam Martin,2024,Bills,1550000,400000,,1550000,2050000,0.8%,1850000
Tyrique Stevenson,2024,Bears,1043159,422637,,1043159,1465796,0.6%,1043159
Kingsley Suamataia,2024,Chiefs,795000,372546,,795000,1167546,0.5%,2285184
Skyy Moore,2024,Chiefs,1216410,467819,,0,1759229,0.7%,1291410
Luke Rhodes,2024,Colts,1210000,220000,,200000,1430000,0.5%,1210000
Roger Rosengarten,2024,Ravens,795000,375421,,795000,1170421,0.5%,2296684
Ennis Rakestraw,2024,Lions,795000,384045,,795000,1179045,0.5%,2331180
Reid Ferguson,2024,Bills,1210000,2500,,0,1212500,0.5%,1210000
Isaiahh Loudermilk,2024,Steelers,1055000,80072,,,1135072,0.4%,1055000
Rashee Rice,2024,Chiefs,1045237,430949,,1045237,1476186,0.6%,1045237
Tuli Tuipulotu,2024,Chargers,1048699,444797,,1048699,1493496,0.6%,1048699
Cole Bishop,2024,Bills,795000,395545,,795000,1190545,0.5%,2377180
J.K. Dobbins,2024,Chargers,1000000,50000,,50000,1490000,0.6%,1940000
Khalil Davis,2024,49ers,1100000,0,,,602941,0.2%,599827
Alec Pierce,2024,Colts,1305122,495244,,0,1800366,0.7%,1305122
Blake Fisher,2024,Texans,795000,404169,,795000,1199169,0.5%,2411676
James Winchester,2024,Chiefs,1210000,167500,,985000,1152500,0.5%,1377500
Khalil Dorsey,2024,Lions,1055000,0,,,1400000,0.5%,1400000
Danny Pinter,2024,Colts,1055000,167500,,332500,1222500,0.5%,1222500
Gervon Dexter,2024,Bears,1055624,472497,,1055624,1528121,0.6%,1055624
Van Jefferson,2024,Steelers,1125000,167500,,0,1152500,0.4%,1292500
Javon Bullard,2024,Packers,795000,424297,,795000,1219297,0.5%,2492188
Lonnie Johnson Jr.,2024,Panthers,1125000,0,,0,1062500,0.4%,1062500
George Pickens,2024,Steelers,1318836,522670,,0,1841506,0.7%,1318836
Malik Herring,2024,Chiefs,985000,0,,0,985000,0.4%,985000
Chris Braswell,2024,Buccaneers,795000,438672,,795000,1233672,0.5%,2549688
Grant Stuard,2024,Colts,1055000,0,,0,1055000,0.4%,1055000
Jake Hansen,2024,Texans,985000,2500,,0,987500,0.4%,985000
Tre Brown,2024,Seahawks,1055000,160166,,0,1215166,0.5%,1055000
Marshawn Kneeland,2024,Cowboys,795000,447299,,795000,1242299,0.5%,2584196
Zach Charbonnet,2024,Seahawks,1062549,500196,,1062549,1562745,0.6%,1062549
Zack Moss,2024,Bengals,1125000,1500000,,3000000,2972059,1.1%,4366176
Ryan Stonehouse,2024,Titans,985000,3334,,,988334,0.4%,985000
Ryan Wright,2024,Vikings,985000,1668,,0,986668,0.4%,985000
Jerome Ford,2024,Browns,985000,80537,,0,1065537,0.4%,985000
Patrick Paul,2024,Dolphins,795000,461672,,795000,1256672,0.5%,2641688
Travis Homer,2024,Bears,1550000,225000,,0,2110294,0.8%,1832353
Simi Fehoko,2024,Chargers,1055000,0,,0,800000,0.3%,800000
Kylen Granson,2024,Colts,3116000,176591,,0,3292591,1.3%,3116000
Adoree' Jackson,2024,Giants,1500000,205882,,0,1705882,0.7%,1750000
Israel Mukuamu,2024,Cowboys,1055000,32676,,0,1087676,0.4%,1055000
Michael Hall Jr.,2024,Browns,795000,490423,,795000,1064590,0.4%,2535859
Titus Leo,2024,Patriots,795000,0,,,309167,0.1%,309167
Cam Smith,2024,Dolphins,1069474,527897,,1069474,1597371,0.6%,1069474
Kenneth Gainwell,2024,Eagles,1055000,83881,,,1138881,0.4%,1055000
Jeremiah Ledbetter,2024,Jaguars,1125000,500000,,500000,1850000,0.7%,1932353
Jayden Reed,2024,Packers,1076399,555596,,1076399,1631995,0.6%,1076399
Jerry Tillery,2024,Vikings,1440000,750000,,720000,2750000,1.0%,2750000
Luke Gifford,2024,Titans,1125000,0,,0,937500,0.4%,937500
Mykal Walker,2024,Commanders,1125000,0,,0,985000,0.4%,1125000
Braxton Berrios,2024,Dolphins,1400000,450000,,750000,2132353,0.8%,1955882
Maurice Hurst,2024,Browns,1170000,375000,,625000,1740000,0.6%,1650000
Samaje Perine,2024,Chiefs,1500000,0,,290000,1500000,0.6%,1500000
Jaylinn Hawkins,2024,Patriots,1125000,117500,,300000,1152500,0.4%,1292500
Alontae Taylor,2024,Saints,1359972,604945,,0,1964917,0.8%,1359972
Dare Ogunbowale,2024,Texans,1125000,175000,,0,1500000,0.6%,1500000
Ben Sinnott,2024,Commanders,795000,519173,,795000,1314173,0.5%,2871692
Kurt Hinish,2024,Texans,985000,8334,,0,838334,0.3%,830000
Naquan Jones,2024,Cardinals,1055000,0,,,879167,0.3%,879167
Keeanu Benton,2024,Steelers,1083324,583295,,1083324,1666619,0.6%,1083324
Jaquan Brisker,2024,Bears,1373686,632371,,0,2006057,0.8%,1373686
Tim Jones,2024,Jaguars,985000,0,,,985000,0.4%,985000
Joey Blount,2024,Cardinals,985000,0,,,959167,0.4%,959167
Adonai Mitchell,2024,Colts,795000,547925,,795000,1342925,0.5%,2986670
Blake Gillikin,2024,Cardinals,1300000,300000,,600000,1600000,0.6%,1900000
Cody Mauch,2024,Buccaneers,1090249,610994,,1090249,1701243,0.7%,1090249
Phidarian Mathis,2024,Jets,1387398,0,,0,77078,0.0%,77078
Zach Frazier,2024,Steelers,795000,576675,,795000,1371675,0.5%,3101700
Jonathan Owens,2024,Bears,1310000,125000,,750000,1875000,0.7%,2000000
Quan Martin,2024,Commanders,1097174,638695,,1097174,1735869,0.7%,1097174
Joshua Uche,2024,Chiefs,1300000,0,,0,962222,0.4%,0
Nazeeh Johnson,2024,Chiefs,915000,0,,0,915000,0.4%,915000
Mike Sainristil,2024,Commanders,795000,605425,,795000,1400425,0.5%,3216700
Elijah Campbell,2024,Dolphins,1125000,125000,,230000,1505000,0.6%,1505000
Keion White,2024,Patriots,1104099,666394,,1104099,1770493,0.7%,1104099
Kris Jenkins Jr.,2024,Bengals,795000,634175,,795000,1429175,0.5%,3331700
Josh Paschal,2024,Lions,1308242,701483,,275000,2109725,0.8%,1408242
Siran Neal,2024,Dolphins,1125000,350000,,300000,1950000,0.8%,1950000
Taven Bryan,2024,Colts,1745000,0,,1125000,2250000,0.9%,2250000
David Ojabo,2024,Ravens,1424012,733022,,700000,2157034,0.9%,1424012
Josh Myers,2024,Packers,3116000,354571,,0,3470571,1.3%,3116000
Corey Bojorquez,2024,Browns,1125000,437500,,1125000,1562500,0.5%,2000000
Rondale Moore,2024,Falcons,1604217,0,,0,1604217,0.6%,1604217
Clelin Ferrell,2024,Commanders,1300000,1750000,,1300000,3750000,1.4%,3660000
Josh Jobe,2024,Seahawks,985000,0,,0,411945,0.2%,411945
Ronald Darby,2024,Jaguars,1250000,1500000,,1250000,3500000,1.3%,5132353
Cole Holcomb,2024,Steelers,6000000,1640000,,3100000,4740000,1.8%,3100000
Tavierre Thomas,2024,Buccaneers,1125000,0,,750000,1500000,0.6%,1500000
Benito Jones,2024,Dolphins,1540000,250000,,1540000,1790000,0.7%,1790000
Justin Skule,2024,Buccaneers,1055000,0,,600000,1255000,0.5%,1255000
Trey Lance,2024,Cowboys,1055000,0,,5310717,5310717,2.0%,5310717
Del'Shawn Phillips,2024,Texans,1550000,750000,,1550000,2600000,1.0%,2600000
Reggie Gilliam,2024,Bills,1698000,333334,,100000,2232334,0.9%,1893000
Yosuah Nijman,2024,Panthers,1125000,1417500,,1125000,2907500,1.1%,4305000
Damar Hamlin,2024,Bills,1055000,40119,,0,1095119,0.4%,1055000
Calvin Anderson,2024,Steelers,1125000,0,,0,814167,0.3%,814167
Daniel Thomas,2024,Jaguars,1125000,437500,,1125000,1700735,0.6%,2138235
Maason Smith,2024,Jaguars,795000,662927,,795000,1457927,0.5%,3446708
Brian Branch,2024,Lions,1114625,708498,,1114625,1823123,0.7%,1114625
John Metchie III,2024,Texans,1438652,762305,,800000,2200957,0.9%,1438652
Joseph Noteboom,2024,Rams,5000000,5000000,,6000000,11617647,4.5%,6397059
Marcus Epps,2024,Raiders,2585000,1292500,,2585000,7292500,2.8%,5482000
Tyler Nubin,2024,Giants,795000,691676,,795000,1486676,0.6%,3561704
Robert Woods,2024,Texans,6250000,3250000,,1500000,9720588,3.8%,6470588
Kevin Givens,2024,49ers,1932500,67500,,1932500,1192500,0.4%,2000000
Wan'Dale Robinson,2024,Giants,1399106,783212,,876508,2232318,0.9%,1449106
Khyiris Tonga,2024,Cardinals,1055000,250000,,150000,1690000,0.6%,1650000
Julius Brents,2024,Colts,1122588,740352,,1122588,1862940,0.7%,1122588
Brevin Jordan,2024,Texans,1055000,238046,,0,1293046,0.5%,1355000
Lucas Patrick,2024,Saints,1210000,50000,,324000,1100833,0.4%,1311944
Joe Tippmann,2024,Jets,1129982,769928,,1129982,1899910,0.7%,1129982
Jake Bailey,2024,Dolphins,1125000,550000,,1125000,1675000,0.7%,2225000
Jack Cochrane,2024,Chiefs,985000,0,,0,985000,0.4%,985000
Nick Bellore,2024,Commanders,1210000,0,,0,930278,0.4%,1142778
Tylan Wallace,2024,Ravens,1055000,171339,,0,1226339,0.5%,1055000
Braden Mann,2024,Eagles,1125000,200000,,1125000,1325000,0.5%,2125000
Kenneth Walker III,2024,Seahawks,1472416,829833,,1031000,2302249,0.9%,1472416
B.J. Ojulari,2024,Cardinals,1140801,813202,,1140801,1954003,0.7%,1140801
Jonathon Brooks,2024,Panthers,795000,735378,,795000,1530378,0.6%,3736512
Luke Musgrave,2024,Packers,1135261,791044,,1135261,1926305,0.7%,1135261
Boye Mafe,2024,Seahawks,1483388,851774,,1113000,2335162,0.9%,1483388
Edgerrin Cooper,2024,Packers,795000,768440,,795000,1563440,0.6%,3868760
Isaiah Foskey,2024,Saints,1147033,838131,,1147033,1985164,0.8%,1147033
Jackson Powers-Johnson,2024,Raiders,795000,799138,,795000,1594138,0.6%,3991552
Johnathan Hankins,2024,Seahawks,1240000,300000,,0,1960000,0.8%,2050000
Jason Pinnock,2024,Giants,3116000,0,,0,3116000,1.2%,3116000
Jonathan Mingo,2024,Cowboys,1152573,0,,576287,576287,0.2%,576287
Max Melton,2024,Cardinals,795000,821056,,795000,1616056,0.6%,4079224
Mo Alie-Cox,2024,Colts,5410000,0,,0,5920000,2.3%,5920000
Arnold Ebiketie,2024,Falcons,1506700,898398,,1506700,2405098,0.9%,1506700
Case Keenum,2024,Texans,2750000,500000,,1000000,3294118,1.3%,3000000
Bennett Skowronek,2024,Steelers,1055000,0,,,739445,0.3%,739445
Matthew Bergeron,2024,Falcons,1158113,882451,,1158113,2040564,0.8%,1158113
Jonathan Bullard,2024,Vikings,1250000,750000,,,2250000,0.9%,2250000
Liam Eichenberg,2024,Dolphins,3366000,797178,,0,4163178,1.6%,3366000
Nick Mullens,2024,Vikings,1340000,720000,,0,2110000,0.8%,1900000
Dillon Radunz,2024,Titans,1522755,490341,,0,2013096,0.8%,1522755
Breece Hall,2024,Jets,1524524,934049,,1524524,2458573,0.9%,1524524
Derick Hall,2024,Seahawks,1164346,907382,,1164346,2071728,0.8%,1164346
Kool-Aid McKinstry,2024,Saints,795000,869929,,795000,1664929,0.6%,4274716
Kamari Lassiter,2024,Texans,795000,844054,,795000,1639054,0.6%,4171212
Cooper DeJean,2024,Eagles,795000,892931,,795000,1687931,0.7%,4366724
Roger McCreary,2024,Titans,1538238,961475,,1538238,2499713,1.0%,1538238
Christian Watson,2024,Packers,1545094,975186,,1545094,2520280,0.9%,1545094
Michael Mayer,2024,Raiders,1173347,943389,,1173347,2116736,0.8%,1173347
Steve Avila,2024,Rams,1170578,932310,,1170578,2102888,0.8%,1170578
Da'Shawn Hand,2024,Dolphins,1125000,167500,,0,1152500,0.4%,1292500
Landon Young,2024,Saints,1055000,42445,,0,1097445,0.4%,1055000
Trent Brown,2024,Bengals,1500000,2000000,,0,4397059,1.7%,3676471
Braden Fiske,2024,Rams,795000,915931,,795000,1710931,0.7%,4458724
Logan Hall,2024,Buccaneers,1551950,988901,,1551950,2540851,1.0%,1551950
Jeff Okudah,2024,Texans,2750000,1500000,,1000000,4661765,1.8%,4426471
Will Levis,2024,Titans,915000,984938,,1183735,2168673,0.8%,1183735
Joey Porter Jr.,2024,Steelers,1187198,998790,,1187198,2185988,0.9%,1187198
Ja'Lynn Polk,2024,Patriots,795000,967681,,795000,1762681,0.7%,4665724
Sam LaPorta,2024,Lions,1180273,971090,,1180273,2151363,0.8%,1180273
Jer'Zhan Newton,2024,Commanders,795000,979180,,795000,1774180,0.7%,4711720
T'Vondre Sweat,2024,Titans,795000,941807,,795000,1736807,0.7%,4562228
Zay Jones,2024,Cardinals,1410000,500000,,650000,1738333,0.6%,1738333
Ruke Orhorhoro,2024,Falcons,795000,1007932,,795000,1802932,0.7%,4826728
Ladd McConkey,2024,Chargers,795000,1022306,,795000,1817306,0.7%,4884224
Josh Blackwell,2024,Bears,985000,0,,0,985000,0.4%,985000
Amen Ogbongbemiga,2024,Bears,1250000,500000,,500000,2085294,0.8%,2085294
Isaiah Oliver,2024,Jets,1160000,0,,2160000,2500000,1.0%,2625000
Marcus Davenport,2024,Lions,2500000,2297500,,0,3552500,1.4%,6500000
Elijah Moore,2024,Browns,3116000,0,,0,3116000,1.1%,3116000
Taylor Heinicke,2024,Chargers,1210000,0,,0,1210000,0.5%,1210000
Drew Lock,2024,Giants,2950000,2000000,,2950000,5000000,1.9%,5000000
Justin Watson,2024,Chiefs,1870000,150000,,0,2920000,1.2%,3180000
Oren Burks,2024,Eagles,1125000,0,,,1125000,0.4%,1125000
M.J. Stewart,2024,Texans,2500000,750000,,0,3470588,1.3%,2720588
Allen Lazard,2024,Jets,10000000,2184000,,10000000,12184000,4.7%,10000000
Larry Borom,2024,Bears,3116000,83269,,0,3199269,1.2%,3116000
Rigoberto Sanchez,2024,Colts,1250000,0,,2500000,2500000,1.0%,2500000
Christian Rozeboom,2024,Rams,1055000,345000,,1055000,1400000,0.5%,1400000
Hunter Long,2024,Rams,1337550,0,,0,1337550,0.5%,1337550
Elijah Mitchell,2024,49ers,1055000,45893,,0,1100893,0.4%,1055000
Payton Turner,2024,Saints,2367918,1617225,,0,3985143,1.5%,2367918
Linval Joseph,2024,Cowboys,1250000,955882,,1250000,2205882,0.8%,2500000
Ashtyn Davis,2024,Jets,2575000,167500,,,1292500,0.5%,2742500
Jamal Agnew,2024,Steelers,383400,0,,0,170400,0.1%,170400
Ray-Ray McCloud,2024,Falcons,1125000,500000,,1125000,1880000,0.7%,2380000
Ty Johnson,2024,Bills,1125000,167500,,500000,1152500,0.4%,1292500
Tim Patrick,2024,Lions,1125000,0,,0,820833,0.3%,937500
Benjamin St-Juste,2024,Commanders,3116000,267410,,,3383410,1.3%,3116000
Dean Lowry,2024,Steelers,1250000,625000,,0,1875000,0.7%,2500000
Durham Smythe,2024,Dolphins,1125000,1456666,,0,3331666,1.3%,3375000
Cordell Volson,2024,Bengals,985000,164220,,,1149220,0.4%,985000
Jacob Martin,2024,Bears,1125000,167500,,500000,1152500,0.4%,1292500
Keon Coleman,2024,Bills,795000,1036683,,795000,1831683,0.7%,4941732
Mitchell Trubisky,2024,Bills,1210000,750000,,1210000,2000000,0.8%,2750000
Denzel Perryman,2024,Chargers,1375000,500000,,1375000,2175000,0.8%,2125000
Eric Wilson,2024,Packers,1210000,167500,,0,1152500,0.4%,1377500
Rico Dowdle,2024,Cowboys,1055000,200000,,0,1255000,0.5%,1255000
Troy Dye,2024,Chargers,1125000,665000,,0,1790000,0.7%,1790000
John Jenkins,2024,Raiders,1210000,1000000,,1210000,3000000,1.1%,2952000
Morgan Fox,2024,Chargers,2500000,1250000,,1000000,4750000,1.8%,3500000
KhaDarel Hodge,2024,Falcons,1125000,167500,,0,1152500,0.4%,1292500
Johnny Mundt,2024,Vikings,1125000,750000,,0,2000000,0.8%,2000000
DeeJay Dallas,2024,Cardinals,1395000,333333,,1395000,2083333,0.8%,2735000
Josh Reynolds,2024,Jaguars,2245000,0,,623611,698611,0.3%,698611
Brady Christensen,2024,Panthers,2806915,278778,,0,3394778,1.3%,3116000
Kyle Trask,2024,Buccaneers,1414818,346425,,0,1761243,0.7%,1414818
Justin Strnad,2024,Broncos,1055000,250000,,500000,1305000,0.5%,1505000
Ta'Quon Graham,2024,Falcons,1055000,87653,,,1142653,0.4%,1055000
Mitch Wishnowsky,2024,49ers,1125000,770000,,0,1945000,0.7%,2275000
C.J. Ham,2024,Vikings,2400000,766666,,0,3266666,1.2%,2500000
Odafe Oweh,2024,Ravens,2206689,1402253,,2206689,3608942,1.4%,2206689
Daniel Ekuale,2024,Patriots,1240000,300000,,0,2070000,0.8%,2770000
Chris Board,2024,Ravens,1125000,167500,,985000,1152500,0.5%,1292500
Patrick Ricard,2024,Ravens,4000000,1155000,,0,5155000,2.0%,4000000
Tress Way,2024,Commanders,3000000,600000,,0,3750000,1.4%,3150000
Bradley Pinion,2024,Falcons,2245000,500000,,1080000,3000000,1.2%,2500000
Reed Blankenship,2024,Eagles,985000,371668,,985000,1356668,0.5%,2835000
Kyle Hinton,2024,Falcons,985000,50000,,0,1035000,0.4%,985000
George Karlaftis,2024,Chiefs,1790044,1465086,,1790044,3255130,1.3%,1790044
Daxton Hill,2024,Bengals,1765638,1416276,,1765638,3181914,1.2%,1765638
Nick Westbrook-Ikhine,2024,Titans,1832500,167500,,582500,1292500,0.5%,2000000
Felix Anudike-Uzomah,2024,Chiefs,1287174,1398694,,1287174,2685868,1.1%,1287174
Nolan Smith,2024,Eagles,1295110,1430439,,1295110,2725549,1.0%,1295110
Cordarrelle Patterson,2024,Steelers,1300000,950000,,0,2250000,0.9%,3200000
Justice Hill,2024,Ravens,1441176,1166666,,1441176,2666667,1.1%,3500000
L.J. Collier,2024,Cardinals,1125000,25000,,0,1144118,0.4%,1284118
Isaac Yiadom,2024,49ers,1125000,275000,,0,1900000,0.6%,3000000
Shy Tuttle,2024,Panthers,1125000,2881666,,1125000,4006666,1.5%,6500000
Javonte Williams,2024,Broncos,1868967,951955,,0,2820922,1.1%,1868967
Brenden Schooler,2024,Patriots,985000,480000,,0,1465000,0.6%,2885000
David Edwards,2024,Bills,1200000,875000,,1200000,2295000,0.9%,4370000
J.K. Scott,2024,Chargers,1800000,410000,,300000,2510000,1.0%,2100000
Tre'Davious White,2024,Ravens,1500000,0,,750000,1054498,0.4%,1054498
Ifeatu Melifonwu,2024,Lions,1192000,210154,,0,1427154,0.6%,1217000
Bud Dupree,2024,Chargers,1465000,640000,,1465000,2345000,0.9%,2985000
John Cominsky,2024,Lions,2500000,1700000,,0,4200000,1.6%,3000000
